Country,Cowcode,Year,Independent Country?,Group Name,Group Proportion,Group Estimate,Outlier,Anchor
United States of America,2,2008,1,other,,3.477882,0,0
United States of America,2,2008,1,romancatholic,22,23.98532,0,0
United States of America,2,2008,1,nonreligious,12,16.07919,0,0
United States of America,2,2008,1,muslim,,1.5895,0,0
United States of America,2,2008,1,nonreligious,,16.07919,0,0
United States of America,2,2008,1,orthodox,,1.077692,0,0
United States of America,2,2008,1,nonreligious,16,16.07919,0,0
United States of America,2,2008,1,protestant,54,52.23444,0,0
United States of America,2,2008,1,protestant,55,52.23444,0,0
United States of America,2,2008,1,romancatholic,,23.98532,0,0
United States of America,2,2008,1,other,,3.477882,0,0
United States of America,2,2008,1,muslim,,1.5895,0,0
United States of America,2,2008,1,protestant,,52.23444,0,0
United States of America,2,2008,1,protestant,,52.23444,0,0
United States of America,2,2009,1,romancatholic,,23.98668,0,0
United States of America,2,2009,1,nonreligious,,16.57051,0,0
United States of America,2,2009,1,jewish,,1.533038,0,0
United States of America,2,2009,1,orthodox,,1.061617,0,0
United States of America,2,2009,1,muslim,,1.647772,0,0
United States of America,2,2009,1,muslim,,1.647772,0,0
United States of America,2,2009,1,protestant,53,51.99467,0,0
United States of America,2,2009,1,protestant,51,51.99467,0,0
United States of America,2,2009,1,other,,3.205704,0,0
United States of America,2,2009,1,orthodox,1,1.061617,0,0
United States of America,2,2009,1,other,,3.205704,0,0
United States of America,2,2009,1,jewish,,1.533038,0,0
United States of America,2,2009,1,nonreligious,16.8,16.57051,0,0
United States of America,2,2009,1,romancatholic,23,23.98668,0,0
United States of America,2,2010,1,romancatholic,23,23.98805,0,0
United States of America,2,2010,1,other,,2.918991,0,0
United States of America,2,2010,1,orthodox,1,1.04578,0,0
United States of America,2,2010,1,nonreligious,17.4,17.0738,0,0
United States of America,2,2010,1,protestant,53,51.7548,0,0
United States of America,2,2010,1,jewish,,1.51044,0,0
United States of America,2,2010,1,muslim,,1.708144,0,0
United States of America,2,2011,1,orthodox,1,1.030177,0,0
United States of America,2,2011,1,jewish,,1.48817,0,0
United States of America,2,2011,1,nonreligious,18.6,17.58915,0,0
United States of America,2,2011,1,romancatholic,23,23.9894,0,0
United States of America,2,2011,1,protestant,52,51.51484,0,0
United States of America,2,2011,1,other,,2.617569,0,0
United States of America,2,2011,1,muslim,,1.770688,0,0
United States of America,2,2012,1,jewish,,1.466224,0,0
United States of America,2,2012,1,protestant,,51.27482,0,0
United States of America,2,2012,1,romancatholic,23,23.99077,0,0
United States of America,2,2012,1,muslim,,1.835479,0,0
United States of America,2,2012,1,orthodox,,1.014805,0,0
United States of America,2,2012,1,nonreligious,,18.11666,0,0
United States of America,2,2012,1,other,,2.301254,0,0
United States of America,2,2013,1,jewish,,1.444597,0,0
United States of America,2,2013,1,muslim,,1.902595,0,0
United States of America,2,2013,1,nonreligious,,18.6564,0,0
United States of America,2,2013,1,protestant,50,51.03474,0,0
United States of America,2,2013,1,romancatholic,,23.99213,0,0
United States of America,2,2013,1,other,,1.969887,0,0
United States of America,2,2013,1,other,,1.969887,0,0
United States of America,2,2013,1,orthodox,1,0.9996591,0,0
United States of America,2,2013,1,jewish,,1.444597,0,0
United States of America,2,2013,1,romancatholic,22,23.99213,0,0
United States of America,2,2013,1,orthodox,,0.9996591,0,0
United States of America,2,2013,1,muslim,,1.902595,0,0
United States of America,2,2013,1,nonreligious,19.6,18.6564,0,0
United States of America,2,2013,1,protestant,,51.03474,0,0
Canada,20,1945,1,protestant,,51.4388,0,0
Canada,20,1945,1,jewish,,1.522291,0,0
Canada,20,1945,1,other,,-0.4978333,0,0
Canada,20,1945,1,muslim,,0.0224917,0,0
Canada,20,1945,1,buddhist,,0.1345768,0,0
Canada,20,1945,1,romancatholic,,46.21037,0,0
Canada,20,1945,1,orthodox,,1.093073,0,0
Canada,20,1945,1,sikh,,0.0411823,0,0
Canada,20,1945,1,hindu,,0.0350516,0,0
Canada,20,1946,1,sikh,,0.0435198,0,0
Canada,20,1946,1,jewish,,1.513914,0,0
Canada,20,1946,1,orthodox,,1.101538,0,0
Canada,20,1946,1,romancatholic,,46.18433,0,0
Canada,20,1946,1,protestant,,51.17495,0,0
Canada,20,1946,1,other,,-0.2193832,0,0
Canada,20,1946,1,hindu,,0.0372387,0,0
Canada,20,1946,1,buddhist,,0.1394987,0,0
Canada,20,1946,1,muslim,,0.024391,0,0
Canada,20,1947,1,jewish,,1.505583,0,0
Canada,20,1947,1,protestant,,50.91105,0,0
Canada,20,1947,1,sikh,,0.04599,0,0
Canada,20,1947,1,romancatholic,,46.15828,0,0
Canada,20,1947,1,muslim,,0.0264506,0,0
Canada,20,1947,1,orthodox,,1.110069,0,0
Canada,20,1947,1,buddhist,,0.1446005,0,0
Canada,20,1947,1,hindu,,0.0395623,0,0
Canada,20,1947,1,other,,0.0584183,0,0
Canada,20,1948,1,other,,0.3355103,0,0
Canada,20,1948,1,hindu,,0.0420308,0,0
Canada,20,1948,1,sikh,,0.0486004,0,0
Canada,20,1948,1,protestant,,50.64708,0,0
Canada,20,1948,1,buddhist,,0.1498885,0,0
Canada,20,1948,1,romancatholic,,46.13224,0,0
Canada,20,1948,1,muslim,,0.0286841,0,0
Canada,20,1948,1,jewish,,1.497297,0,0
Canada,20,1948,1,orthodox,,1.118665,0,0
Canada,20,1949,1,hindu,,0.0446533,0,0
Canada,20,1949,1,other,,0.6118393,0,0
Canada,20,1949,1,protestant,,50.38309,0,0
Canada,20,1949,1,jewish,,1.489056,0,0
Canada,20,1949,1,muslim,,0.0311061,0,0
Canada,20,1949,1,romancatholic,,46.1062,0,0
Canada,20,1949,1,buddhist,,0.1553697,0,0
Canada,20,1949,1,orthodox,,1.127326,0,0
Canada,20,1949,1,sikh,,0.0513587,0,0
Canada,20,1950,1,hindu,,0.0474393,0,0
Canada,20,1950,1,romancatholic,,46.08017,0,0
Canada,20,1950,1,orthodox,,1.136054,0,0
Canada,20,1950,1,buddhist,,0.1610508,0,0
Canada,20,1950,1,other,,0.887352,0,0
Canada,20,1950,1,jewish,,1.48086,0,0
Canada,20,1950,1,sikh,,0.0542736,0,0
Canada,20,1950,1,muslim,,0.0337326,0,0
Canada,20,1950,1,protestant,,50.11907,0,0
Canada,20,1951,1,romancatholic,43,46.05413,0,0
Canada,20,1951,1,hindu,,0.050399,0,0
Canada,20,1951,1,orthodox,1.2,1.144848,0,0
Canada,20,1951,1,buddhist,,0.1669395,0,0
Canada,20,1951,1,jewish,1.4,1.472708,0,0
Canada,20,1951,1,sikh,,0.0573539,0,0
Canada,20,1951,1,protestant,,49.85505,0,0
Canada,20,1951,1,other,,1.161995,0,0
Canada,20,1951,1,muslim,,0.0365808,0,0
Canada,20,1952,1,protestant,,49.59103,0,0
Canada,20,1952,1,jewish,,1.4646,0,0
Canada,20,1952,1,muslim,,0.0396693,0,0
Canada,20,1952,1,romancatholic,,46.0281,0,0
Canada,20,1952,1,hindu,,0.0535434,0,0
Canada,20,1952,1,other,,1.435692,0,0
Canada,20,1952,1,sikh,,0.0606088,0,0
Canada,20,1952,1,buddhist,,0.173043,0,0
Canada,20,1952,1,orthodox,,1.15371,0,0
Canada,20,1953,1,orthodox,,1.162639,0,0
Canada,20,1953,1,jewish,,1.456536,0,0
Canada,20,1953,1,sikh,,0.0640484,0,0
Canada,20,1953,1,buddhist,,0.1793693,0,0
Canada,20,1953,1,hindu,,0.0568837,0,0
Canada,20,1953,1,protestant,,49.32704,0,0
Canada,20,1953,1,muslim,,0.0430186,0,0
Canada,20,1953,1,other,,1.708397,0,0
Canada,20,1953,1,romancatholic,,46.00207,0,0
Canada,20,1954,1,sikh,,0.0676829,0,0
Canada,20,1954,1,buddhist,,0.1859265,0,0
Canada,20,1954,1,romancatholic,,45.97604,0,0
Canada,20,1954,1,jewish,,1.448516,0,0
Canada,20,1954,1,muslim,,0.0466504,0,0
Canada,20,1954,1,orthodox,,1.171638,0,0
Canada,20,1954,1,hindu,,0.0604324,0,0
Canada,20,1954,1,protestant,,49.06308,0,0
Canada,20,1954,1,other,,1.980034,0,0
Canada,20,1955,1,romancatholic,,45.95002,0,0
Canada,20,1955,1,other,,2.250526,0,0
Canada,20,1955,1,muslim,,0.0505887,0,0
Canada,20,1955,1,orthodox,,1.180704,0,0
Canada,20,1955,1,sikh,,0.0715237,0,0
Canada,20,1955,1,buddhist,,0.1927229,0,0
Canada,20,1955,1,protestant,,48.79918,0,0
Canada,20,1955,1,hindu,,0.0642022,0,0
Canada,20,1955,1,jewish,,1.44054,0,0
Canada,20,1956,1,protestant,,48.53534,0,0
Canada,20,1956,1,orthodox,,1.18984,0,0
Canada,20,1956,1,buddhist,,0.1997672,0,0
Canada,20,1956,1,romancatholic,,45.92399,0,0
Canada,20,1956,1,other,,2.519806,0,0
Canada,20,1956,1,hindu,,0.0682071,0,0
Canada,20,1956,1,sikh,,0.0755821,0,0
Canada,20,1956,1,muslim,,0.0548593,0,0
Canada,20,1956,1,jewish,,1.432606,0,0
Canada,20,1957,1,protestant,,48.27159,0,0
Canada,20,1957,1,other,,2.787788,0,0
Canada,20,1957,1,hindu,,0.0724616,0,0
Canada,20,1957,1,romancatholic,,45.89797,0,0
Canada,20,1957,1,jewish,,1.424716,0,0
Canada,20,1957,1,orthodox,,1.199046,0,0
Canada,20,1957,1,buddhist,,0.2070685,0,0
Canada,20,1957,1,sikh,,0.0798708,0,0
Canada,20,1957,1,muslim,,0.0594903,0,0
Canada,20,1958,1,orthodox,,1.208322,0,0
Canada,20,1958,1,hindu,,0.0769813,0,0
Canada,20,1958,1,sikh,,0.0844025,0,0
Canada,20,1958,1,protestant,,48.00793,0,0
Canada,20,1958,1,buddhist,,0.2146361,0,0
Canada,20,1958,1,jewish,,1.416869,0,0
Canada,20,1958,1,other,,3.054398,0,0
Canada,20,1958,1,muslim,,0.0645118,0,0
Canada,20,1958,1,romancatholic,,45.87195,0,0
Canada,20,1959,1,muslim,,0.069957,0,0
Canada,20,1959,1,protestant,,47.74438,0,0
Canada,20,1959,1,sikh,,0.0891911,0,0
Canada,20,1959,1,hindu,,0.0817827,0,0
Canada,20,1959,1,orthodox,,1.217669,0,0
Canada,20,1959,1,other,,3.319542,0,0
Canada,20,1959,1,buddhist,,0.2224796,0,0
Canada,20,1959,1,jewish,,1.409064,0,0
Canada,20,1959,1,romancatholic,,45.84594,0,0
Canada,20,1960,1,hindu,,0.0868833,0,0
Canada,20,1960,1,sikh,,0.0942511,0,0
Canada,20,1960,1,muslim,,0.0758614,0,0
Canada,20,1960,1,buddhist,,0.230609,0,0
Canada,20,1960,1,romancatholic,,45.81992,0,0
Canada,20,1960,1,protestant,,47.48096,0,0
Canada,20,1960,1,orthodox,,1.227088,0,0
Canada,20,1960,1,other,,3.583122,0,0
Canada,20,1960,1,jewish,,1.401302,0,0
Canada,20,1961,1,protestant,45.7,47.21768,0,0
Canada,20,1961,1,jewish,1.4,1.393582,0,0
Canada,20,1961,1,sikh,,0.099598,0,0
Canada,20,1961,1,other,,3.845055,0,0
Canada,20,1961,1,romancatholic,45.5,45.79391,0,0
Canada,20,1961,1,hindu,,0.0923017,0,0
Canada,20,1961,1,protestant,,47.21768,0,0
Canada,20,1961,1,romancatholic,46,45.79391,0,0
Canada,20,1961,1,other,,3.845055,0,0
Canada,20,1961,1,orthodox,1,1.236578,0,0
Canada,20,1961,1,hindu,,0.0923017,0,0
Canada,20,1961,1,muslim,,0.0822638,0,0
Canada,20,1961,1,muslim,,0.0822638,0,0
Canada,20,1961,1,jewish,1.4,1.393582,0,0
Canada,20,1961,1,buddhist,,0.2390349,0,0
Canada,20,1961,1,buddhist,,0.2390349,0,0
Canada,20,1961,1,sikh,,0.099598,0,0
Canada,20,1961,1,orthodox,1.3,1.236578,0,0
Canada,20,1962,1,muslim,,0.089206,0,0
Canada,20,1962,1,sikh,,0.1052478,0,0
Canada,20,1962,1,other,,4.105232,0,0
Canada,20,1962,1,jewish,,1.385903,0,0
Canada,20,1962,1,orthodox,,1.246141,0,0
Canada,20,1962,1,buddhist,,0.2477679,0,0
Canada,20,1962,1,hindu,,0.0980577,0,0
Canada,20,1962,1,romancatholic,,45.7679,0,0
Canada,20,1962,1,protestant,,46.95455,0,0
Canada,20,1963,1,protestant,,46.69159,0,0
Canada,20,1963,1,sikh,,0.1112178,0,0
Canada,20,1963,1,buddhist,,0.2568189,0,0
Canada,20,1963,1,other,,4.363533,0,0
Canada,20,1963,1,muslim,,0.0967334,0,0
Canada,20,1963,1,hindu,,0.1041722,0,0
Canada,20,1963,1,jewish,,1.378267,0,0
Canada,20,1963,1,romancatholic,,45.74189,0,0
Canada,20,1963,1,orthodox,,1.255777,0,0
Canada,20,1964,1,other,,4.61985,0,0
Canada,20,1964,1,buddhist,,0.2661999,0,0
Canada,20,1964,1,orthodox,1.3,1.265486,0,0
Canada,20,1964,1,muslim,,0.1048954,0,0
Canada,20,1964,1,romancatholic,45.5,45.71589,0,0
Canada,20,1964,1,jewish,1.4,1.370672,0,0
Canada,20,1964,1,protestant,45.7,46.42882,0,0
Canada,20,1964,1,hindu,,0.1106676,0,0
Canada,20,1964,1,sikh,,0.117526,0,0
Canada,20,1965,1,other,,4.874062,0,0
Canada,20,1965,1,hindu,,0.1175675,0,0
Canada,20,1965,1,orthodox,1.3,1.27527,0,0
Canada,20,1965,1,buddhist,,0.2759225,0,0
Canada,20,1965,1,protestant,47.7,46.16624,0,0
Canada,20,1965,1,sikh,,0.1241916,0,0
Canada,20,1965,1,romancatholic,45.7,45.68988,0,0
Canada,20,1965,1,jewish,1.4,1.363118,0,0
Canada,20,1965,1,muslim,,0.1137453,0,0
Canada,20,1966,1,sikh,,0.1312347,0,0
Canada,20,1966,1,muslim,,0.1233409,0,0
Canada,20,1966,1,protestant,47.7,45.90388,0,0
Canada,20,1966,1,orthodox,1.3,1.285128,0,0
Canada,20,1966,1,romancatholic,45.7,45.66388,0,0
Canada,20,1966,1,jewish,1.4,1.355605,0,0
Canada,20,1966,1,other,,5.126038,0,0
Canada,20,1966,1,hindu,,0.1248972,0,0
Canada,20,1966,1,buddhist,,0.2859991,0,0
Canada,20,1967,1,other,,5.375633,0,0
Canada,20,1967,1,romancatholic,,45.63788,0,0
Canada,20,1967,1,buddhist,,0.2964428,0,0
Canada,20,1967,1,hindu,,0.1326831,0,0
Canada,20,1967,1,orthodox,,1.295062,0,0
Canada,20,1967,1,jewish,,1.348133,0,0
Canada,20,1967,1,sikh,,0.1386767,0,0
Canada,20,1967,1,muslim,,0.1337449,0,0
Canada,20,1967,1,protestant,,45.64174,0,0
Canada,20,1968,1,romancatholic,,45.61189,0,0
Canada,20,1968,1,jewish,,1.340701,0,0
Canada,20,1968,1,other,,5.622711,0,0
Canada,20,1968,1,orthodox,,1.305071,0,0
Canada,20,1968,1,hindu,,0.1409537,0,0
Canada,20,1968,1,sikh,,0.1465401,0,0
Canada,20,1968,1,buddhist,,0.3072667,0,0
Canada,20,1968,1,muslim,,0.1450253,0,0
Canada,20,1968,1,protestant,,45.37984,0,0
Canada,20,1969,1,other,,5.867104,0,0
Canada,20,1969,1,muslim,,0.1572556,0,0
Canada,20,1969,1,sikh,,0.1548486,0,0
Canada,20,1969,1,orthodox,,1.315157,0,0
Canada,20,1969,1,hindu,,0.1497391,0,0
Canada,20,1969,1,romancatholic,,45.5859,0,0
Canada,20,1969,1,protestant,,45.1182,0,0
Canada,20,1969,1,jewish,,1.333311,0,0
Canada,20,1969,1,buddhist,,0.3184844,0,0
Canada,20,1970,1,hindu,,0.1590712,0,0
Canada,20,1970,1,orthodox,,1.325319,0,0
Canada,20,1970,1,romancatholic,,45.5599,0,0
Canada,20,1970,1,jewish,,1.32596,0,0
Canada,20,1970,1,protestant,,44.85683,0,0
Canada,20,1970,1,other,,6.108658,0,0
Canada,20,1970,1,sikh,,0.1636275,0,0
Canada,20,1970,1,buddhist,,0.3301103,0,0
Canada,20,1970,1,muslim,,0.1705154,0,0
Canada,20,1971,1,sikh,,0.1729032,0,0
Canada,20,1971,1,hindu,,0.1689839,0,0
Canada,20,1971,1,muslim,,0.1848913,0,0
Canada,20,1971,1,jewish,1.3,1.318649,0,0
Canada,20,1971,1,romancatholic,46.2,45.53391,0,0
Canada,20,1971,1,orthodox,,1.335559,0,0
Canada,20,1971,1,protestant,,44.59575,0,0
Canada,20,1971,1,muslim,,0.1848913,0,0
Canada,20,1971,1,hindu,,0.1689839,0,0
Canada,20,1971,1,buddhist,,0.3421592,0,0
Canada,20,1971,1,buddhist,,0.3421592,0,0
Canada,20,1971,1,other,,6.347198,0,0
Canada,20,1971,1,orthodox,1.4,1.335559,0,0
Canada,20,1971,1,jewish,,1.318649,0,0
Canada,20,1971,1,sikh,,0.1729032,0,0
Canada,20,1971,1,other,,6.347198,0,0
Canada,20,1971,1,protestant,42.1,44.59575,0,0
